user_id,question_id,subject,topic,answer_correct,confidence,time_taken,expected_time
S122,45,DSA,Stack,0,4,10,8.0
S122,223,DSA,Queue,1,2,13,8.0
S122,157,DSA,Stack,0,4,11,8.0
S122,161,DSA,Stack,1,2,3,8.0
S123,217,DSA,Queue,0,4,10,8.0
S123,146,DSA,Stack,0,4,11,8.0
S123,51,DSA,Stack,0,3,10,8.0
S123,138,DSA,Stack,1,2,4,8.0
S123,190,DSA,Queue,0,2,8,8.0
S123,259,DSA,Queue,0,4,11,8.0
S123,187,DSA,Queue,1,4,6,8.0
S123,32,DSA,Stack,0,3,9,8.0
S123,279,DSA,Queue,0,4,12,8.0
S123,267,DSA,Queue,0,3,7,8.0
S124,57,DSA,Stack,0,5,9,8.0
S124,179,DSA,Queue,1,1,6,8.0
S124,236,DSA,Queue,0,3,10,8.0
S124,258,DSA,Queue,1,2,11,8.0
S124,142,DSA,Stack,1,4,15,8.0
S124,98,DSA,Stack,0,5,13,8.0
S124,70,DSA,Stack,0,1,9,8.0
S124,85,DSA,Stack,0,3,7,8.0
S124,89,DSA,Stack,1,1,8,8.0
S124,32,DSA,Stack,1,3,14,8.0
S125,3,DSA,Stack,0,2,10,
S125,16,DSA,Stack,0,2,11,8.0
S125,280,DSA,Queue,1,2,11,8.0
S125,284,DSA,Queue,0,5,11,8.0
S125,75,DSA,Stack,0,1,8,8.0
S125,95,DSA,Stack,1,3,11,8.0
S125,39,DSA,Stack,0,1,4,8.0
S125,173,DSA,Queue,0,4,4,8.0
S125,97,DSA,Stack,1,4,3,8.0
S125,110,DSA,Stack,1,4,13,8.0
S126,167,DSA,Stack,1,2,15,8.0
S126,64,DSA,Stack,1,2,11,8.0
S126,61,DSA,Stack,1,1,7,8.0
S126,60,DSA,Stack,1,2,9,8.0
S126,88,DSA,Stack,1,5,14,8.0
S126,216,DSA,Queue,1,4,8,8.0
S126,143,DSA,Stack,0,3,10,8.0
S126,134,DSA,Stack,0,3,13,8.0
S126,102,DSA,Stack,1,2,4,8.0
S126,1,DSA,Stack,1,1,12,6.0
S127,199,DSA,Queue,0,3,12,8.0
S127,138,DSA,Stack,1,4,10,8.0
S127,64,DSA,Stack,1,3,10,8.0
S127,106,DSA,Stack,1,1,7,8.0
S127,237,DSA,Queue,1,1,3,8.0
S127,208,DSA,Queue,1,2,8,8.0
S127,139,DSA,Stack,0,2,5,8.0
S127,157,DSA,Stack,0,5,4,8.0
S127,190,DSA,Queue,1,3,10,8.0
S127,259,DSA,Queue,1,4,5,8.0
S128,219,DSA,Queue,0,3,11,8.0
S128,230,DSA,Queue,1,3,15,8.0
S128,13,DSA,Stack,1,2,11,8.0
S128,162,DSA,Stack,0,2,14,8.0
S128,62,DSA,Stack,0,3,13,8.0
S128,38,DSA,Stack,0,2,10,8.0
S128,23,DSA,Stack,0,5,13,8.0
S128,112,DSA,Stack,0,2,14,8.0
S128,198,DSA,Queue,0,3,3,8.0
S128,285,DSA,Queue,1,5,9,8.0
S129,68,DSA,Stack,0,2,6,8.0
S129,226,DSA,Queue,0,3,9,8.0
S129,30,DSA,Stack,1,4,9,8.0
S129,87,DSA,Stack,0,1,6,8.0
S129,273,DSA,Queue,0,1,13,8.0
S129,236,DSA,Queue,1,1,15,8.0
S129,27,DSA,Stack,0,5,10,8.0
S129,47,DSA,Stack,1,3,13,8.0
S129,253,DSA,Queue,1,3,12,8.0
S129,122,DSA,Stack,0,5,7,8.0
S130,202,DSA,Queue,1,4,3,8.0
S130,233,DSA,Queue,1,1,14,8.0
S130,246,DSA,Queue,0,3,5,8.0
S130,14,DSA,Stack,1,5,9,8.0
S130,128,DSA,Stack,0,3,12,8.0
S130,253,DSA,Queue,0,4,14,8.0
S130,66,DSA,Stack,1,5,10,8.0
S130,280,DSA,Queue,1,3,9,8.0
S130,50,DSA,Stack,0,1,7,8.0
S130,264,DSA,Queue,0,4,15,8.0
S131,132,DSA,Stack,1,1,4,8.0
S131,52,DSA,Stack,0,3,4,8.0
S131,234,DSA,Queue,1,5,15,8.0
S131,82,DSA,Stack,1,5,5,8.0
S131,143,DSA,Stack,0,3,15,8.0
S131,5,DSA,Stack,1,3,3,
S131,197,DSA,Queue,1,5,9,8.0
S131,57,DSA,Stack,1,4,6,8.0
S131,193,DSA,Queue,1,2,13,8.0
S131,105,DSA,Stack,0,2,4,8.0
S132,239,DSA,Queue,0,3,10,8.0
S132,233,DSA,Queue,0,3,15,8.0
S132,213,DSA,Queue,0,2,13,8.0
S132,284,DSA,Queue,0,1,15,8.0
S132,37,DSA,Stack,0,1,7,8.0
S132,270,DSA,Queue,1,2,13,8.0
S132,209,DSA,Queue,0,2,3,8.0
S132,202,DSA,Queue,1,3,15,8.0
S132,27,DSA,Stack,0,1,6,8.0
S132,262,DSA,Queue,1,1,10,8.0
S133,22,DSA,Stack,1,2,7,8.0
S133,140,DSA,Stack,1,5,4,8.0
S133,60,DSA,Stack,1,2,8,8.0
S133,279,DSA,Queue,0,4,4,8.0
S133,95,DSA,Stack,1,5,4,8.0
S133,41,DSA,Stack,1,3,13,8.0
S133,179,DSA,Queue,1,5,10,8.0
S133,119,DSA,Stack,0,5,10,8.0
S133,220,DSA,Queue,0,2,4,8.0
S133,87,DSA,Stack,1,2,3,8.0
S134,7,DSA,Stack,1,1,8,
S134,189,DSA,Queue,0,1,5,8.0
S134,247,DSA,Queue,1,2,11,8.0
S134,174,DSA,Queue,1,1,10,8.0
S134,69,DSA,Stack,0,4,14,8.0
S134,171,DSA,Queue,0,5,3,8.0
S134,175,DSA,Queue,1,5,10,8.0
S134,224,DSA,Queue,0,3,4,8.0
S134,152,DSA,Stack,1,5,10,8.0
S134,2,DSA,Stack,1,2,11,
S135,45,DSA,Stack,1,5,13,8.0
S135,201,DSA,Queue,1,3,6,8.0
S135,250,DSA,Queue,1,5,5,8.0
S135,275,DSA,Queue,0,5,4,8.0
S135,5,DSA,Stack,1,5,4,
S135,101,DSA,Stack,1,1,9,8.0
S135,100,DSA,Stack,0,1,15,8.0
S135,285,DSA,Queue,0,1,15,8.0
S135,185,DSA,Queue,1,4,10,8.0
S135,110,DSA,Stack,1,2,5,8.0
S136,238,DSA,Queue,0,2,3,8.0
S136,104,DSA,Stack,1,4,3,8.0
S136,170,DSA,Stack,0,2,9,8.0
S136,247,DSA,Queue,1,1,13,8.0
S136,32,DSA,Stack,1,2,14,8.0
S136,8,DSA,Stack,0,2,13,
S136,267,DSA,Queue,0,3,3,8.0
S136,147,DSA,Stack,1,4,15,8.0
S136,63,DSA,Stack,1,1,10,8.0
S136,197,DSA,Queue,0,3,6,8.0
S137,283,DSA,Queue,1,3,3,8.0
S137,276,DSA,Queue,1,2,11,8.0
S137,66,DSA,Stack,0,5,14,8.0
S137,258,DSA,Queue,0,2,14,8.0
S137,282,DSA,Queue,1,4,13,8.0
S137,80,DSA,Stack,0,3,5,8.0
S137,102,DSA,Stack,1,3,10,8.0
S137,198,DSA,Queue,0,3,13,8.0
S137,197,DSA,Queue,0,3,9,8.0
S137,121,DSA,Stack,0,1,7,8.0
S138,116,DSA,Stack,1,4,5,8.0
S138,121,DSA,Stack,0,4,9,8.0
S138,272,DSA,Queue,1,2,14,8.0
S138,220,DSA,Queue,1,1,3,8.0
S138,174,DSA,Queue,1,4,3,8.0
S138,240,DSA,Queue,1,4,3,8.0
S138,15,DSA,Stack,1,1,11,8.0
S138,92,DSA,Stack,0,2,12,8.0
S138,79,DSA,Stack,1,5,8,8.0
S138,38,DSA,Stack,1,3,4,8.0
S139,201,DSA,Queue,1,2,6,8.0
S139,169,DSA,Stack,1,3,3,8.0
S139,237,DSA,Queue,0,2,15,8.0
S139,203,DSA,Queue,0,3,4,8.0
S139,148,DSA,Stack,0,5,3,8.0
S139,132,DSA,Stack,1,1,14,8.0
S139,240,DSA,Queue,1,5,7,8.0
S139,248,DSA,Queue,1,1,9,8.0
S139,179,DSA,Queue,1,1,4,8.0
S139,146,DSA,Stack,1,3,9,8.0
S140,195,DSA,Queue,0,1,3,8.0
S140,81,DSA,Stack,0,2,8,8.0
S140,119,DSA,Stack,1,2,11,8.0
S140,100,DSA,Stack,1,4,14,8.0
S140,37,DSA,Stack,1,2,12,8.0
S140,9,DSA,Stack,0,4,4,
S140,240,DSA,Queue,1,4,15,8.0
S140,264,DSA,Queue,1,5,7,8.0
S140,118,DSA,Stack,1,3,5,8.0
S140,107,DSA,Stack,1,4,3,8.0
S141,82,DSA,Stack,1,4,14,8.0
S141,37,DSA,Stack,0,4,8,8.0
S141,215,DSA,Queue,1,2,10,8.0
S141,35,DSA,Stack,0,2,13,8.0
S141,162,DSA,Stack,1,1,12,8.0
S141,65,DSA,Stack,1,3,14,8.0
S141,57,DSA,Stack,1,3,7,8.0
S141,166,DSA,Stack,0,2,15,8.0
S141,134,DSA,Stack,1,5,15,8.0
S141,93,DSA,Stack,0,2,10,8.0
S142,176,DSA,Queue,1,3,3,8.0
S142,18,DSA,Stack,0,2,5,8.0
S142,96,DSA,Stack,0,1,15,8.0
S142,274,DSA,Queue,0,5,10,8.0
S142,238,DSA,Queue,1,2,7,8.0
S142,267,DSA,Queue,1,1,13,8.0
S142,95,DSA,Stack,1,5,11,8.0
S142,4,DSA,Stack,0,3,5,
S142,275,DSA,Queue,1,1,11,8.0
S142,162,DSA,Stack,0,3,6,8.0
S143,21,DSA,Stack,1,4,9,8.0
S143,22,DSA,Stack,1,5,12,8.0
S143,134,DSA,Stack,0,3,4,8.0
S143,190,DSA,Queue,1,3,3,8.0
S143,95,DSA,Stack,0,5,14,8.0
S143,94,DSA,Stack,1,3,15,8.0
S143,127,DSA,Stack,0,4,3,8.0
S143,139,DSA,Stack,1,3,12,8.0
S143,140,DSA,Stack,0,2,10,8.0
S143,258,DSA,Queue,1,5,10,8.0
S144,9,DSA,Stack,1,2,3,
S144,124,DSA,Stack,0,1,15,8.0
S144,208,DSA,Queue,0,1,10,8.0
S144,156,DSA,Stack,0,1,12,8.0
S144,130,DSA,Stack,1,3,14,8.0
S144,285,DSA,Queue,1,5,15,8.0
S144,157,DSA,Stack,0,5,9,8.0
S144,251,DSA,Queue,1,4,7,8.0
S144,126,DSA,Stack,1,1,14,8.0
S144,56,DSA,Stack,1,1,13,8.0
S145,54,DSA,Stack,0,2,8,8.0
S145,91,DSA,Stack,1,5,15,8.0
S145,153,DSA,Stack,0,3,8,8.0
S145,138,DSA,Stack,1,4,6,8.0
S145,48,DSA,Stack,0,5,8,8.0
S145,129,DSA,Stack,0,5,4,8.0
S145,58,DSA,Stack,0,1,10,8.0
S145,39,DSA,Stack,1,2,7,8.0
S145,235,DSA,Queue,0,5,14,8.0
S145,67,DSA,Stack,1,2,3,8.0
S146,142,DSA,Stack,1,1,5,8.0
S146,21,DSA,Stack,0,2,4,8.0
S146,26,DSA,Stack,0,1,13,8.0
S146,273,DSA,Queue,1,1,15,8.0
S146,69,DSA,Stack,0,4,11,8.0
S146,229,DSA,Queue,0,3,15,8.0
S146,285,DSA,Queue,0,3,3,8.0
S146,101,DSA,Stack,0,2,3,8.0
S146,55,DSA,Stack,1,1,8,8.0
S146,96,DSA,Stack,1,2,7,8.0
S147,219,DSA,Queue,1,4,6,8.0
S147,162,DSA,Stack,0,3,13,8.0
S147,123,DSA,Stack,1,4,5,8.0
S147,42,DSA,Stack,0,3,7,8.0
S147,173,DSA,Queue,1,1,11,8.0
S147,60,DSA,Stack,1,4,15,8.0
S147,132,DSA,Stack,1,5,7,8.0
S147,259,DSA,Queue,0,1,15,8.0
S147,262,DSA,Queue,0,1,11,8.0
S147,236,DSA,Queue,0,4,10,8.0
S148,127,DSA,Stack,0,5,13,8.0
S148,257,DSA,Queue,0,5,5,8.0
S148,31,DSA,Stack,0,2,15,8.0
S148,259,DSA,Queue,0,2,5,8.0
S148,69,DSA,Stack,0,4,5,8.0
S148,106,DSA,Stack,1,5,6,8.0
S148,178,DSA,Queue,1,1,12,8.0
S148,20,DSA,Stack,1,4,6,8.0
S148,184,DSA,Queue,0,4,10,8.0
S148,190,DSA,Queue,0,4,8,8.0
S149,117,DSA,Stack,1,5,14,8.0
S149,159,DSA,Stack,1,4,12,8.0
S149,29,DSA,Stack,0,5,12,8.0
S149,70,DSA,Stack,0,5,9,8.0
S149,64,DSA,Stack,0,5,12,8.0
S149,33,DSA,Stack,0,4,3,8.0
S149,272,DSA,Queue,0,5,4,8.0
S149,146,DSA,Stack,0,4,6,8.0
S149,84,DSA,Stack,1,4,12,8.0
S149,161,DSA,Stack,0,1,8,8.0
S150,92,DSA,Stack,0,4,5,8.0
S150,206,DSA,Queue,1,2,5,8.0
S150,259,DSA,Queue,0,4,6,8.0
S150,251,DSA,Queue,1,3,6,8.0
S150,224,DSA,Queue,1,5,5,8.0
S150,15,DSA,Stack,0,2,15,8.0
S150,107,DSA,Stack,1,2,14,8.0
S150,30,DSA,Stack,0,1,5,8.0
S150,60,DSA,Stack,1,2,14,8.0
S150,286,DSA,Queue,1,3,10,8.0
S151,118,DSA,Stack,0,4,13,8.0
S151,165,DSA,Stack,1,2,15,8.0
S151,89,DSA,Stack,0,4,10,8.0
S151,123,DSA,Stack,1,1,4,8.0
S151,38,DSA,Stack,1,2,9,8.0
S151,82,DSA,Stack,1,3,10,8.0
S151,214,DSA,Queue,1,2,7,8.0
S151,117,DSA,Stack,0,3,7,8.0
S151,56,DSA,Stack,1,2,14,8.0
S151,200,DSA,Queue,1,2,7,8.0
S152,186,DSA,Queue,1,5,10,8.0
S152,78,DSA,Stack,0,1,15,8.0
S152,16,DSA,Stack,0,1,8,8.0
S152,213,DSA,Queue,0,4,13,8.0
S152,91,DSA,Stack,0,1,13,8.0
S152,141,DSA,Stack,0,4,5,8.0
S152,15,DSA,Stack,0,5,11,8.0
S152,18,DSA,Stack,0,4,3,8.0
S152,219,DSA,Queue,1,2,13,8.0
S152,25,DSA,Stack,0,4,14,8.0
S153,25,DSA,Stack,0,2,7,8.0
S153,203,DSA,Queue,1,1,11,8.0
S153,40,DSA,Stack,0,2,12,8.0
S153,174,DSA,Queue,1,3,9,8.0
S153,158,DSA,Stack,0,1,4,8.0
S153,194,DSA,Queue,0,2,14,8.0
S153,184,DSA,Queue,1,5,3,8.0
S153,286,DSA,Queue,0,5,13,8.0
S153,277,DSA,Queue,1,4,8,8.0
S153,173,DSA,Queue,0,5,8,8.0
S154,106,DSA,Stack,1,3,10,8.0
S154,255,DSA,Queue,1,3,6,8.0
S154,209,DSA,Queue,1,5,3,8.0
S154,63,DSA,Stack,0,4,10,8.0
S154,28,DSA,Stack,0,5,12,8.0
S154,59,DSA,Stack,0,4,6,8.0
S154,5,DSA,Stack,1,5,13,
S154,266,DSA,Queue,1,1,3,8.0
S154,138,DSA,Stack,0,3,3,8.0
S154,133,DSA,Stack,1,4,12,8.0
S155,69,DSA,Stack,0,3,14,8.0
S155,45,DSA,Stack,1,3,3,8.0
S155,153,DSA,Stack,1,1,8,8.0
S155,188,DSA,Queue,1,2,12,8.0
S155,273,DSA,Queue,0,3,6,8.0
S155,161,DSA,Stack,0,1,10,8.0
S155,116,DSA,Stack,0,1,8,8.0
S155,73,DSA,Stack,1,4,9,8.0
S155,159,DSA,Stack,1,3,10,8.0
S155,147,DSA,Stack,0,4,15,8.0
S156,56,DSA,Stack,0,5,10,8.0
S156,105,DSA,Stack,1,1,14,8.0
S156,244,DSA,Queue,0,4,11,8.0
S156,169,DSA,Stack,1,3,14,8.0
S156,80,DSA,Stack,0,3,11,8.0
S156,290,DSA,Queue,1,3,12,8.0
S156,83,DSA,Stack,1,5,13,8.0
S156,81,DSA,Stack,0,3,13,8.0
S156,53,DSA,Stack,0,4,7,8.0
S156,8,DSA,Stack,0,3,8,
S157,46,DSA,Stack,1,4,14,8.0
S157,53,DSA,Stack,1,3,10,8.0
S157,278,DSA,Queue,0,3,14,8.0
S157,103,DSA,Stack,1,2,3,8.0
S157,271,DSA,Queue,0,3,11,8.0
S157,142,DSA,Stack,1,2,8,8.0
S157,191,DSA,Queue,0,5,15,8.0
S157,2,DSA,Stack,1,2,5,
S157,138,DSA,Stack,1,4,9,8.0
S157,114,DSA,Stack,0,1,4,8.0
S158,273,DSA,Queue,1,2,6,8.0
S158,240,DSA,Queue,1,5,10,8.0
S158,135,DSA,Stack,1,5,10,8.0
S158,36,DSA,Stack,0,1,13,8.0
S158,186,DSA,Queue,1,4,7,8.0
S158,241,DSA,Queue,1,4,7,8.0
S158,132,DSA,Stack,0,5,3,8.0
S158,216,DSA,Queue,0,3,10,8.0
S158,79,DSA,Stack,0,3,8,8.0
S158,126,DSA,Stack,1,4,10,8.0
S159,152,DSA,Stack,0,1,8,8.0
S159,258,DSA,Queue,0,3,7,8.0
S159,74,DSA,Stack,0,5,13,8.0
S159,86,DSA,Stack,1,3,6,8.0
S159,185,DSA,Queue,0,2,4,8.0
S159,161,DSA,Stack,0,4,6,8.0
S159,50,DSA,Stack,0,4,14,8.0
S159,158,DSA,Stack,1,3,11,8.0
S159,232,DSA,Queue,0,4,9,8.0
S159,214,DSA,Queue,0,1,4,8.0
S160,32,DSA,Stack,1,3,3,8.0
S160,38,DSA,Stack,0,4,8,8.0
S160,236,DSA,Queue,1,2,10,8.0
S160,83,DSA,Stack,0,1,14,8.0
S160,162,DSA,Stack,1,2,4,8.0
S160,73,DSA,Stack,1,3,7,8.0
S160,284,DSA,Queue,1,5,10,8.0
S160,241,DSA,Queue,0,3,10,8.0
S160,272,DSA,Queue,0,2,8,8.0
S160,252,DSA,Queue,1,1,12,8.0
S161,124,DSA,Stack,1,3,11,8.0
S161,52,DSA,Stack,1,2,10,8.0
S161,84,DSA,Stack,0,3,15,8.0
S161,256,DSA,Queue,0,5,6,8.0
S161,5,DSA,Stack,1,1,5,
S161,237,DSA,Queue,0,3,3,8.0
S161,196,DSA,Queue,0,5,3,8.0
S161,235,DSA,Queue,1,1,9,8.0
S161,272,DSA,Queue,0,5,3,8.0
S161,55,DSA,Stack,0,4,5,8.0
S162,38,DSA,Stack,0,3,6,8.0
S162,17,DSA,Stack,1,4,3,8.0
S162,152,DSA,Stack,1,5,10,8.0
S162,161,DSA,Stack,0,5,4,8.0
S162,131,DSA,Stack,1,5,3,8.0
S162,84,DSA,Stack,1,4,15,8.0
S162,205,DSA,Queue,0,1,13,8.0
S162,78,DSA,Stack,0,3,5,8.0
S162,16,DSA,Stack,0,5,12,8.0
S162,252,DSA,Queue,1,1,3,8.0
S163,187,DSA,Queue,1,3,6,8.0
S163,19,DSA,Stack,1,2,7,8.0
S163,27,DSA,Stack,1,4,10,8.0
S163,148,DSA,Stack,0,5,3,8.0
S163,270,DSA,Queue,1,1,14,8.0
S163,177,DSA,Queue,0,3,15,8.0
S163,275,DSA,Queue,0,5,8,8.0
S163,238,DSA,Queue,0,3,7,8.0
S163,160,DSA,Stack,1,2,9,8.0
S163,154,DSA,Stack,1,1,7,8.0
S164,178,DSA,Queue,1,3,12,8.0
S164,264,DSA,Queue,0,4,13,8.0
S164,8,DSA,Stack,1,5,9,
S164,165,DSA,Stack,1,3,13,8.0
S164,205,DSA,Queue,1,4,14,8.0
S164,246,DSA,Queue,0,3,7,8.0
S164,14,DSA,Stack,0,2,7,8.0
S164,133,DSA,Stack,1,4,12,8.0
S164,176,DSA,Queue,0,3,3,8.0
S164,220,DSA,Queue,0,1,10,8.0
S165,140,DSA,Stack,0,3,15,8.0
S165,237,DSA,Queue,0,1,7,8.0
S165,42,DSA,Stack,0,3,14,8.0
S165,53,DSA,Stack,1,2,9,8.0
S165,28,DSA,Stack,1,3,7,8.0
S165,185,DSA,Queue,0,1,15,8.0
S165,84,DSA,Stack,0,5,8,8.0
S165,78,DSA,Stack,0,1,10,8.0
S165,195,DSA,Queue,0,4,3,8.0
S165,132,DSA,Stack,1,1,15,8.0
S166,89,DSA,Stack,0,3,10,8.0
S166,116,DSA,Stack,1,3,15,8.0
S166,198,DSA,Queue,0,5,8,8.0
S166,24,DSA,Stack,0,3,3,8.0
S166,243,DSA,Queue,0,3,14,8.0
S166,158,DSA,Stack,1,4,5,8.0
S166,90,DSA,Stack,0,3,6,8.0
S166,95,DSA,Stack,0,3,15,8.0
S166,240,DSA,Queue,0,3,14,8.0
S166,238,DSA,Queue,1,3,4,8.0
S167,100,DSA,Stack,0,4,15,8.0
S167,258,DSA,Queue,0,3,6,8.0
S167,41,DSA,Stack,1,1,13,8.0
S167,224,DSA,Queue,0,3,11,8.0
S167,115,DSA,Stack,1,3,3,8.0
S167,274,DSA,Queue,1,2,10,8.0
S167,78,DSA,Stack,1,4,14,8.0
S167,246,DSA,Queue,0,1,5,8.0
S167,223,DSA,Queue,1,3,13,8.0
S167,10,DSA,Stack,0,4,12,
S168,268,DSA,Queue,0,4,15,8.0
S168,269,DSA,Queue,1,4,10,8.0
S168,118,DSA,Stack,1,2,12,8.0
S168,137,DSA,Stack,0,1,5,8.0
S168,198,DSA,Queue,0,2,15,8.0
S168,286,DSA,Queue,0,3,15,8.0
S168,27,DSA,Stack,0,4,13,8.0
S168,78,DSA,Stack,1,5,8,8.0
S168,76,DSA,Stack,0,5,13,8.0
S168,12,DSA,Stack,1,4,10,8.0
S169,260,DSA,Queue,0,5,15,8.0
S169,147,DSA,Stack,1,2,5,8.0
S169,1,DSA,Stack,0,3,5,6.0
S169,46,DSA,Stack,0,3,11,8.0
S169,242,DSA,Queue,0,3,11,8.0
S169,119,DSA,Stack,0,4,15,8.0
S169,48,DSA,Stack,0,4,15,8.0
S169,264,DSA,Queue,0,5,3,8.0
S169,26,DSA,Stack,0,4,11,8.0
S169,148,DSA,Stack,1,4,8,8.0
S170,226,DSA,Queue,0,2,8,8.0
S170,222,DSA,Queue,0,2,8,8.0
S170,213,DSA,Queue,0,1,15,8.0
S170,10,DSA,Stack,1,2,10,
S170,263,DSA,Queue,1,5,6,8.0
S170,23,DSA,Stack,1,3,9,8.0
S170,68,DSA,Stack,0,2,15,8.0
S170,278,DSA,Queue,1,4,13,8.0
S170,42,DSA,Stack,0,5,4,8.0
S170,273,DSA,Queue,1,3,15,8.0
S171,24,DSA,Stack,0,3,11,8.0
S171,253,DSA,Queue,0,2,13,8.0
S171,48,DSA,Stack,0,4,13,8.0
S171,121,DSA,Stack,0,4,10,8.0
S171,104,DSA,Stack,1,3,7,8.0
S171,250,DSA,Queue,0,4,5,8.0
S171,53,DSA,Stack,1,5,12,8.0
S171,139,DSA,Stack,1,2,3,8.0
S171,202,DSA,Queue,0,3,4,8.0
S171,84,DSA,Stack,1,5,14,8.0
S172,244,DSA,Queue,0,2,3,8.0
S172,94,DSA,Stack,0,2,12,8.0
S172,196,DSA,Queue,0,5,4,8.0
S172,253,DSA,Queue,1,1,9,8.0
S172,136,DSA,Stack,0,5,7,8.0
S172,59,DSA,Stack,1,1,8,8.0
S172,207,DSA,Queue,1,2,7,8.0
S172,187,DSA,Queue,1,5,12,8.0
S172,215,DSA,Queue,1,1,6,8.0
S172,92,DSA,Stack,1,4,9,8.0
S173,112,DSA,Stack,0,2,4,8.0
S173,68,DSA,Stack,1,2,4,8.0
S173,229,DSA,Queue,0,3,5,8.0
S173,279,DSA,Queue,1,2,8,8.0
S173,81,DSA,Stack,0,3,15,8.0
S173,227,DSA,Queue,1,4,3,8.0
S173,27,DSA,Stack,0,1,8,8.0
S173,122,DSA,Stack,0,3,4,8.0
S173,251,DSA,Queue,0,4,10,8.0
S173,40,DSA,Stack,0,5,14,8.0
S174,272,DSA,Queue,0,4,7,8.0
S174,22,DSA,Stack,0,4,12,8.0
S174,262,DSA,Queue,0,2,5,8.0
S174,246,DSA,Queue,1,5,7,8.0
S174,132,DSA,Stack,1,3,12,8.0
S174,21,DSA,Stack,1,3,7,8.0
S174,163,DSA,Stack,0,3,15,8.0
S174,258,DSA,Queue,0,3,3,8.0
S174,2,DSA,Stack,1,5,3,
S174,116,DSA,Stack,1,5,5,8.0
S175,208,DSA,Queue,1,4,8,8.0
S175,154,DSA,Stack,0,1,4,8.0
S175,246,DSA,Queue,1,5,11,8.0
S175,231,DSA,Queue,1,1,13,8.0
S175,58,DSA,Stack,1,2,9,8.0
S175,288,DSA,Queue,1,2,7,8.0
S175,191,DSA,Queue,1,2,10,8.0
S175,74,DSA,Stack,0,3,5,8.0
S175,119,DSA,Stack,0,4,11,8.0
S175,242,DSA,Queue,0,5,15,8.0
S176,81,DSA,Stack,1,5,3,8.0
S176,55,DSA,Stack,0,1,8,8.0
S176,30,DSA,Stack,0,5,3,8.0
S176,153,DSA,Stack,0,5,7,8.0
S176,75,DSA,Stack,0,2,5,8.0
S176,264,DSA,Queue,0,4,13,8.0
S176,7,DSA,Stack,0,3,12,
S176,202,DSA,Queue,1,5,8,8.0
S176,22,DSA,Stack,1,2,12,8.0
S176,217,DSA,Queue,0,5,7,8.0
S177,189,DSA,Queue,1,5,14,8.0
S177,122,DSA,Stack,0,1,5,8.0
S177,69,DSA,Stack,1,5,5,8.0
S177,254,DSA,Queue,0,3,6,8.0
S177,232,DSA,Queue,1,5,7,8.0
S177,103,DSA,Stack,1,3,14,8.0
S177,18,DSA,Stack,0,5,6,8.0
S177,277,DSA,Queue,0,3,7,8.0
S177,115,DSA,Stack,1,1,14,8.0
S177,216,DSA,Queue,1,1,3,8.0
S178,16,DSA,Stack,0,4,15,8.0
S178,13,DSA,Stack,1,2,15,8.0
S178,66,DSA,Stack,1,4,12,8.0
S178,169,DSA,Stack,1,1,14,8.0
S178,80,DSA,Stack,0,4,9,8.0
S178,245,DSA,Queue,1,3,3,8.0
S178,214,DSA,Queue,0,2,14,8.0
S178,83,DSA,Stack,0,2,14,8.0
S178,155,DSA,Stack,1,3,6,8.0
S178,110,DSA,Stack,0,3,13,8.0
S179,68,DSA,Stack,1,2,15,8.0
S179,171,DSA,Queue,1,2,15,8.0
S179,283,DSA,Queue,0,2,12,8.0
S179,202,DSA,Queue,1,4,9,8.0
S179,29,DSA,Stack,0,5,10,8.0
S179,169,DSA,Stack,0,5,6,8.0
S179,218,DSA,Queue,0,1,12,8.0
S179,5,DSA,Stack,0,1,6,
S179,289,DSA,Queue,1,4,9,8.0
S179,159,DSA,Stack,1,2,6,8.0
S180,11,DSA,Stack,1,4,9,8.0
S180,15,DSA,Stack,0,4,6,8.0
S180,101,DSA,Stack,1,2,8,8.0
S180,159,DSA,Stack,1,1,14,8.0
S180,272,DSA,Queue,0,1,3,8.0
S180,208,DSA,Queue,1,2,11,8.0
S180,145,DSA,Stack,1,3,14,8.0
S180,16,DSA,Stack,0,1,5,8.0
S180,26,DSA,Stack,0,2,10,8.0
S180,59,DSA,Stack,1,2,14,8.0
S181,32,DSA,Stack,0,5,7,8.0
S181,141,DSA,Stack,1,1,13,8.0
S181,158,DSA,Stack,0,5,10,8.0
S181,38,DSA,Stack,1,2,13,8.0
S181,17,DSA,Stack,0,3,15,8.0
S181,181,DSA,Queue,1,5,10,8.0
S181,258,DSA,Queue,1,5,7,8.0
S181,183,DSA,Queue,1,4,6,8.0
S181,101,DSA,Stack,0,5,5,8.0
S181,90,DSA,Stack,0,5,14,8.0
S182,73,DSA,Stack,1,5,4,8.0
S182,20,DSA,Stack,0,4,3,8.0
S182,15,DSA,Stack,1,4,14,8.0
S182,107,DSA,Stack,1,1,13,8.0
S182,281,DSA,Queue,0,1,12,8.0
S182,214,DSA,Queue,0,4,9,8.0
S182,239,DSA,Queue,1,4,6,8.0
S182,109,DSA,Stack,0,2,9,8.0
S182,64,DSA,Stack,1,4,3,8.0
S182,212,DSA,Queue,1,4,6,8.0
S183,274,DSA,Queue,0,3,5,8.0
S183,281,DSA,Queue,0,4,3,8.0
S183,124,DSA,Stack,1,3,3,8.0
S183,252,DSA,Queue,0,1,14,8.0
S183,260,DSA,Queue,1,4,8,8.0
